"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 26, 2017","485.40","489.65","490.50","485.25","27.32M","-0.54%"
"Jan 25, 2017","488.05","490.70","494.10","487.85","21.97M","-0.34%"
"Jan 24, 2017","489.70","488.65","493.72","484.81","26.19M","0.52%"
"Jan 23, 2017","487.15","494.05","498.35","485.05","29.08M","-2.25%"
"Jan 20, 2017","498.35","499.75","503.90","497.15","28.36M","-0.16%"
"Jan 19, 2017","499.15","504.60","505.07","480.00","28.52M","-1.18%"
"Jan 18, 2017","505.10","503.10","506.90","501.10","27.96M","0.62%"
"Jan 17, 2017","502.00","511.10","512.60","502.00","33.48M","-2.07%"
"Jan 16, 2017","512.60","517.30","517.70","512.10","19.44M","-1.04%"
"Jan 13, 2017","518.00","515.80","521.20","515.00","28.90M","0.50%"
"Jan 12, 2017","515.40","512.00","516.90","508.03","23.82M","0.41%"
"Jan 11, 2017","513.30","508.30","515.50","506.60","20.64M","0.31%"
"Jan 10, 2017","511.70","510.50","512.30","508.50","26.21M","-0.35%"
"Jan 09, 2017","513.50","514.50","516.90","505.13","23.71M","-0.19%"
"Jan 06, 2017","514.50","517.40","517.70","513.20","17.59M","-0.54%"
"Jan 05, 2017","517.30","516.50","520.16","512.70","25.57M","-0.39%"
"Jan 04, 2017","519.30","517.80","519.34","515.20","56.65M","0.39%"
"Jan 03, 2017","517.30","511.00","520.10","510.20","30.92M","1.51%"
"Dec 30, 2016","509.60","507.90","510.20","504.90","17.12M","-0.31%"
"Dec 29, 2016","511.20","507.80","513.24","506.80","14.33M","0.45%"
"Dec 28, 2016","508.90","505.00","510.40","500.70","22.84M","1.17%"
"Dec 23, 2016","503.00","502.70","504.12","502.00","7.69M","0.00%"
"Dec 22, 2016","503.00","498.00","503.00","497.25","26.30M","1.26%"
"Dec 21, 2016","496.75","495.30","499.65","489.30","22.51M","0.33%"
"Dec 20, 2016","495.10","490.30","496.00","487.55","21.61M","0.88%"
"Dec 19, 2016","490.80","490.00","494.50","489.20","27.46M","0.22%"
"Dec 16, 2016","489.70","481.75","489.80","479.50","57.42M","2.13%"
"Dec 15, 2016","479.50","479.00","481.70","470.00","38.64M","-0.31%"
"Dec 14, 2016","481.00","482.05","483.70","479.00","31.28M","-0.35%"
"Dec 13, 2016","482.70","480.00","484.80","477.54","34.27M","-0.14%"
"Dec 12, 2016","483.40","481.55","487.90","479.55","44.11M","1.51%"
"Dec 09, 2016","476.20","478.50","479.01","474.35","25.34M","-0.17%"
"Dec 08, 2016","477.00","472.00","477.70","470.10","24.58M","0.75%"
"Dec 07, 2016","473.45","469.00","474.95","464.00","31.60M","2.14%"
"Dec 06, 2016","463.55","463.00","467.40","458.95","41.46M","-0.30%"
"Dec 05, 2016","464.95","461.00","468.60","460.75","35.03M","-0.36%"
"Dec 02, 2016","466.65","466.40","471.21","459.89","28.69M","-0.72%"
"Dec 01, 2016","470.05","473.00","478.50","463.05","54.17M","2.31%"
